================ Training Loss (Sat Aug  2 10:20:05 2025) ================
(epoch: 36, iters: 50, time: 0.373, data: 0.001) D_A: 0.061 G_A: 0.346 cycle_A: 0.509 idt_A: 0.377 D_B: 0.154 G_B: 0.496 cycle_B: 0.869 idt_B: 0.268 
(epoch: 36, iters: 150, time: 0.574, data: 0.001) D_A: 0.275 G_A: 0.819 cycle_A: 0.921 idt_A: 0.628 D_B: 0.061 G_B: 0.209 cycle_B: 1.267 idt_B: 0.461 
(epoch: 37, iters: 60, time: 0.371, data: 0.000) D_A: 0.063 G_A: 0.264 cycle_A: 2.493 idt_A: 0.316 D_B: 0.303 G_B: 0.488 cycle_B: 0.774 idt_B: 1.035 
(epoch: 37, iters: 160, time: 0.385, data: 0.001) D_A: 0.163 G_A: 0.476 cycle_A: 0.975 idt_A: 0.366 D_B: 0.192 G_B: 0.526 cycle_B: 0.894 idt_B: 0.511 
(epoch: 38, iters: 70, time: 0.373, data: 0.001) D_A: 0.224 G_A: 0.167 cycle_A: 1.378 idt_A: 0.318 D_B: 0.148 G_B: 0.483 cycle_B: 0.675 idt_B: 0.749 
(epoch: 38, iters: 170, time: 0.736, data: 0.001) D_A: 0.279 G_A: 0.561 cycle_A: 0.369 idt_A: 0.156 D_B: 0.262 G_B: 0.121 cycle_B: 0.330 idt_B: 0.145 
(epoch: 39, iters: 80, time: 0.368, data: 0.001) D_A: 0.062 G_A: 0.522 cycle_A: 1.011 idt_A: 0.696 D_B: 0.100 G_B: 0.376 cycle_B: 1.097 idt_B: 0.525 
(epoch: 39, iters: 180, time: 0.371, data: 0.001) D_A: 0.188 G_A: 0.234 cycle_A: 1.339 idt_A: 0.288 D_B: 0.297 G_B: 0.649 cycle_B: 1.094 idt_B: 0.642 
(epoch: 40, iters: 90, time: 0.374, data: 0.001) D_A: 0.053 G_A: 0.531 cycle_A: 0.978 idt_A: 0.376 D_B: 0.171 G_B: 0.754 cycle_B: 0.816 idt_B: 0.512 
(epoch: 40, iters: 190, time: 0.809, data: 0.001) D_A: 0.126 G_A: 0.540 cycle_A: 1.643 idt_A: 1.159 D_B: 0.201 G_B: 0.180 cycle_B: 2.688 idt_B: 0.716 
(epoch: 41, iters: 100, time: 0.365, data: 11.715) D_A: 0.043 G_A: 0.596 cycle_A: 0.410 idt_A: 0.187 D_B: 0.134 G_B: 0.308 cycle_B: 0.575 idt_B: 0.205 
(epoch: 42, iters: 10, time: 0.365, data: 0.000) D_A: 0.340 G_A: 0.461 cycle_A: 0.225 idt_A: 0.506 D_B: 0.196 G_B: 0.055 cycle_B: 0.929 idt_B: 0.110 
(epoch: 42, iters: 110, time: 0.370, data: 0.000) D_A: 0.083 G_A: 0.638 cycle_A: 0.243 idt_A: 1.217 D_B: 0.298 G_B: 0.182 cycle_B: 2.465 idt_B: 0.117 
(epoch: 43, iters: 20, time: 0.624, data: 0.001) D_A: 0.144 G_A: 0.176 cycle_A: 0.225 idt_A: 0.475 D_B: 0.217 G_B: 0.692 cycle_B: 0.916 idt_B: 0.115 
(epoch: 43, iters: 120, time: 0.370, data: 0.001) D_A: 0.283 G_A: 0.301 cycle_A: 0.423 idt_A: 0.484 D_B: 0.194 G_B: 0.164 cycle_B: 1.113 idt_B: 0.215 
(epoch: 44, iters: 30, time: 0.372, data: 0.000) D_A: 0.087 G_A: 0.379 cycle_A: 2.558 idt_A: 0.442 D_B: 0.167 G_B: 0.285 cycle_B: 1.836 idt_B: 1.114 
(epoch: 44, iters: 130, time: 0.369, data: 0.001) D_A: 0.021 G_A: 0.981 cycle_A: 0.876 idt_A: 0.397 D_B: 0.068 G_B: 0.685 cycle_B: 0.872 idt_B: 0.439 
(epoch: 45, iters: 40, time: 0.743, data: 0.001) D_A: 0.223 G_A: 0.913 cycle_A: 0.308 idt_A: 0.276 D_B: 0.176 G_B: 0.279 cycle_B: 0.754 idt_B: 0.115 
(epoch: 45, iters: 140, time: 0.373, data: 0.002) D_A: 0.359 G_A: 0.691 cycle_A: 1.286 idt_A: 0.701 D_B: 0.288 G_B: 0.096 cycle_B: 0.849 idt_B: 0.341 
(epoch: 46, iters: 50, time: 0.374, data: 0.001) D_A: 0.341 G_A: 0.400 cycle_A: 0.302 idt_A: 0.189 D_B: 0.234 G_B: 0.503 cycle_B: 0.415 idt_B: 0.148 
(epoch: 46, iters: 150, time: 0.377, data: 0.001) D_A: 0.349 G_A: 0.619 cycle_A: 0.297 idt_A: 0.565 D_B: 0.108 G_B: 0.354 cycle_B: 0.740 idt_B: 0.130 
(epoch: 47, iters: 60, time: 0.712, data: 0.001) D_A: 0.296 G_A: 0.467 cycle_A: 0.402 idt_A: 0.476 D_B: 0.231 G_B: 0.192 cycle_B: 0.652 idt_B: 0.155 
(epoch: 47, iters: 160, time: 0.379, data: 0.001) D_A: 0.214 G_A: 0.703 cycle_A: 3.611 idt_A: 0.275 D_B: 0.242 G_B: 0.245 cycle_B: 0.637 idt_B: 1.761 
(epoch: 48, iters: 70, time: 0.370, data: 0.001) D_A: 0.050 G_A: 0.656 cycle_A: 1.365 idt_A: 0.515 D_B: 0.151 G_B: 0.472 cycle_B: 1.000 idt_B: 0.665 
(epoch: 48, iters: 170, time: 0.396, data: 0.001) D_A: 0.119 G_A: 0.365 cycle_A: 0.788 idt_A: 0.384 D_B: 0.076 G_B: 0.661 cycle_B: 0.903 idt_B: 0.419 
(epoch: 49, iters: 80, time: 0.887, data: 0.000) D_A: 0.091 G_A: 0.398 cycle_A: 0.460 idt_A: 0.579 D_B: 0.182 G_B: 0.439 cycle_B: 0.744 idt_B: 0.205 
(epoch: 49, iters: 180, time: 0.392, data: 0.001) D_A: 0.161 G_A: 0.372 cycle_A: 1.043 idt_A: 0.269 D_B: 0.064 G_B: 0.356 cycle_B: 0.569 idt_B: 0.528 
(epoch: 50, iters: 90, time: 0.370, data: 0.000) D_A: 0.247 G_A: 0.238 cycle_A: 0.763 idt_A: 0.254 D_B: 0.263 G_B: 0.436 cycle_B: 0.537 idt_B: 0.377 
(epoch: 50, iters: 190, time: 0.374, data: 0.001) D_A: 0.234 G_A: 0.471 cycle_A: 2.897 idt_A: 0.287 D_B: 0.145 G_B: 0.263 cycle_B: 0.693 idt_B: 1.437 
